"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"47852",12,11,7,5,0.2,0.916666666666667,1,2,6,4,0,1,5,3,0,0.333333333333333
"47853",22,12,10,7,0,0.545454545454545,6,4,4,4,4,2,4,4,0,0
"47854",9,11,4,3,0.4,0.818181818181818,1,1,2,1,0,1,2,1,0,0.5
"47855",12,11,7,6,0.3,0.916666666666667,2,2,6,3,1,1,5,3,0,0.333333333333333
"47856",11,4,6,4,0,0.363636363636364,3,1,2,5,2,1,2,4,0,0
"47857",11,6,6,3,0.285714285714286,0.545454545454545,3,1,1,2,2,1,1,1,0.5,1
"47858",11,25,6,11,0.307692307692308,0.44,2,6,4,6,1,2,4,5,0.5,0.5
"47859",8,8,4,4,0.6,1,1,1,4,4,0,0,3,3,0,0.5
"47860",5,7,4,6,0.25,0.714285714285714,2,2,1,1,1,2,1,1,0,0
"47861",6,17,3,6,0.125,0.352941176470588,3,5,1,3,1,1,1,3,1,0
"47862",11,8,4,3,0.4,0.727272727272727,2,2,4,3,1,1,3,2,0,0.666666666666667
"47863",13,11,8,7,0.5,0.846153846153846,1,1,6,5,0,0,6,5,0,0.833333333333333
"47864",11,11,6,7,0.3,1,2,1,5,5,1,0,4,5,0,0.285714285714286
"47865",9,9,6,5,0.375,1,1,2,3,3,1,1,3,3,0,0.5
"47866",17,14,6,6,0.2,0.823529411764706,3,3,4,5,1,2,4,4,0,0.333333333333333
"47867",12,18,6,8,0.4,0.666666666666667,1,3,3,5,0,1,3,5,0,0.6
"47868",13,6,7,3,0.111111111111111,0.461538461538462,3,1,5,4,2,0,4,3,0,0.166666666666667
"47869",9,6,5,2,0.4,0.666666666666667,1,1,4,2,0,0,4,2,0,0.5
"47870",12,10,5,4,0.5,0.833333333333333,2,1,4,4,1,1,3,3,1,0.5
"47871",13,14,4,7,0.1,0.928571428571429,2,3,2,4,1,2,2,4,0,0.2
"47872",9,10,4,5,0.285714285714286,0.9,2,2,1,2,1,1,1,2,0,0.5
"47873",8,13,4,5,0.125,0.615384615384615,2,3,2,3,2,2,1,3,0,0.333333333333333
"47874",9,9,4,4,0.6,1,2,2,2,2,1,1,2,2,1,1
"47875",13,18,7,10,0.214285714285714,0.722222222222222,3,2,5,7,1,1,5,6,0,0.375
"47876",15,22,10,11,0.05,0.681818181818182,2,4,8,2,1,2,7,2,0,0
"47877",16,14,7,6,0.3,0.875,4,2,4,5,2,1,4,4,0,0.6
"47878",8,21,3,8,0.222222222222222,0.380952380952381,2,7,2,3,1,4,1,3,0.25,0
"47879",6,9,3,4,0.4,0.666666666666667,1,1,2,4,1,0,1,3,0,0.333333333333333
"47880",24,14,12,6,0.125,0.583333333333333,5,3,7,3,1,1,7,2,0,0.125
"47881",10,14,5,6,0.375,0.714285714285714,3,2,1,4,1,1,1,3,1,0.333333333333333
"47882",26,37,15,19,0.789473684210526,0.702702702702703,4,5,8,10,4,5,7,9,0.8,0.777777777777778
"47883",14,13,8,7,0,0.928571428571429,1,2,5,6,0,1,5,5,0,0
"47884",10,8,5,4,0.285714285714286,0.8,1,1,5,3,1,1,4,3,1,0.4
"47885",7,10,3,4,0.4,0.7,2,1,1,3,1,0,1,3,0,0.333333333333333
"47886",6,11,2,5,0.166666666666667,0.545454545454545,2,3,2,3,1,2,1,2,0.5,0
"47887",20,21,11,13,0.263157894736842,0.952380952380952,3,3,7,7,2,2,6,6,0,0.2
"47888",8,6,4,2,0.5,0.75,1,1,4,2,0,0,4,2,0,0.5
"47889",9,5,3,2,0.25,0.555555555555556,1,1,3,2,0,0,2,1,0,0
"47890",12,6,7,3,0.25,0.5,3,2,3,3,2,1,3,2,0.5,0.25
"47891",8,15,5,6,0,0.533333333333333,1,5,5,1,0,3,5,1,0,0
"47892",11,9,9,7,0.333333333333333,0.818181818181818,2,1,4,5,2,0,4,5,0,0.285714285714286
"47893",9,11,3,4,0.4,0.818181818181818,3,5,2,1,2,2,1,1,0.333333333333333,0
"47894",6,9,3,5,0.6,0.666666666666667,2,2,2,3,1,1,1,2,1,0.5
"47895",7,7,5,4,0.8,1,1,2,3,3,1,1,3,3,1,1
"47896",6,13,3,7,0.111111111111111,0.461538461538462,3,3,2,3,1,2,2,3,0,0.25
"47897",11,10,7,6,0,0.909090909090909,1,1,6,4,0,1,5,4,0,0
"47898",24,9,13,3,0,0.375,5,1,5,3,4,1,5,3,0,0
"47899",6,8,3,5,0.142857142857143,0.75,2,2,3,4,1,1,2,4,1,0
"47900",8,8,5,5,1,1,4,4,1,1,3,3,1,1,1,1
"47901",12,9,5,4,0.8,0.75,2,2,2,1,1,1,2,1,1,0.5
"47902",17,7,6,3,0.285714285714286,0.411764705882353,1,1,5,3,0,0,4,3,0,0.4
"47903",6,11,3,7,0.25,0.545454545454545,1,3,2,4,0,2,2,4,0,0.2
"47904",9,8,3,4,0.4,0.888888888888889,2,1,1,3,2,1,1,2,0.5,0.5
"47905",8,9,5,4,0.285714285714286,0.888888888888889,1,1,4,3,0,0,4,3,0,0.4
"47906",12,26,5,12,0.0625,0.461538461538462,2,6,4,3,1,3,3,3,0.333333333333333,0
"47907",10,10,6,6,0.5,1,1,1,4,4,1,1,3,3,1,0.2
"47908",12,8,6,4,0.111111111111111,0.666666666666667,1,2,4,3,0,1,4,3,0,0.166666666666667
"47909",14,10,7,5,0.0909090909090909,0.714285714285714,2,1,2,4,1,1,2,4,0,0.2
"47910",5,15,3,8,0.1,0.333333333333333,1,2,2,6,0,1,1,6,0,0.166666666666667
"47911",7,11,3,4,0,0.636363636363636,2,4,2,3,1,0,1,3,0,0
"47912",10,8,5,4,0.8,0.8,1,1,4,4,0,0,4,3,0,0.75
"47913",17,12,7,7,0.166666666666667,0.705882352941177,5,2,4,4,2,2,3,4,0,0.4
"47914",12,9,7,5,0.2,0.75,2,1,6,4,1,0,5,4,0,0.125
"47915",7,4,3,2,0.25,0.571428571428571,1,1,3,2,0,1,2,1,0,0.5
"47916",8,8,3,3,0.5,1,2,2,3,2,0,1,3,2,0,0.666666666666667
"47917",7,9,3,4,0.75,0.777777777777778,2,2,2,4,1,1,2,3,1,0.666666666666667
"47918",14,11,7,6,0.3,0.785714285714286,2,2,5,4,0,1,5,4,0,0.5
"47919",13,6,8,4,0.5,0.461538461538462,2,2,5,2,1,1,4,2,1,0.5
"47920",10,10,4,4,0.142857142857143,1,2,1,3,3,1,0,3,3,0,0.2
"47921",7,14,4,7,0.375,0.5,2,3,2,4,1,1,2,4,1,0.5
"47922",15,24,7,8,0.0714285714285714,0.625,3,7,3,3,2,4,3,3,0,0.2
"47923",13,9,5,5,0.428571428571429,0.692307692307692,3,1,3,4,0,0,3,4,0,0.4
"47924",7,5,4,4,0.6,0.714285714285714,1,1,2,2,1,1,1,2,1,0.5
"47925",13,14,6,8,0.166666666666667,0.928571428571429,4,4,3,3,3,3,3,2,0.2,0.25
"47926",22,7,8,5,0.3,0.318181818181818,6,2,4,2,2,1,4,2,0,0.5
"47927",10,12,3,8,0,0.833333333333333,2,1,1,7,1,1,1,6,0,0
"47928",4,9,2,4,0.5,0.444444444444444,1,1,2,4,0,0,1,3,0,0.333333333333333
"47929",10,9,7,6,0.3,0.9,1,1,4,3,1,1,4,3,0,0.4
"47930",9,5,5,3,0.6,0.555555555555556,3,2,2,1,1,1,2,1,1,0.5
"47931",5,9,2,5,0.4,0.555555555555556,1,1,2,3,0,0,2,3,0,0.666666666666667
"47932",12,12,7,7,0.555555555555556,1,1,1,6,5,0,0,6,5,0,0.571428571428571
"47933",7,6,4,3,0.75,0.857142857142857,2,1,2,3,1,0,2,2,0,1
"47934",10,14,2,7,0.125,0.714285714285714,2,3,1,3,0,2,1,3,0,0
"47935",9,9,4,4,0.6,1,1,1,4,4,0,0,3,3,0,1
"47936",5,4,3,3,1,0.8,2,2,2,2,1,1,1,2,1,0.5
"47937",8,12,6,7,0.181818181818182,0.666666666666667,1,1,5,6,1,0,5,6,0,0.1
"47938",12,27,7,12,0.117647058823529,0.444444444444444,3,4,5,9,2,2,4,8,0,0.333333333333333
"47939",10,9,7,5,0.333333333333333,0.9,2,1,6,5,1,0,6,5,0,0.375
"47940",9,12,4,8,0,0.75,1,3,4,5,0,2,3,4,0,0
"47941",9,5,5,2,0.166666666666667,0.555555555555556,3,1,3,3,2,0,2,2,0,0.333333333333333
"47942",9,8,6,5,0.222222222222222,0.888888888888889,2,2,4,2,1,2,3,2,0,0
"47943",7,7,4,4,1,1,1,1,4,4,1,1,3,3,1,1
"47944",12,7,5,5,0.25,0.583333333333333,3,2,3,2,1,2,2,1,0,0.5
"47945",6,6,2,2,1,1,2,1,2,2,1,1,1,1,1,1
"47946",10,9,4,4,1,0.9,2,2,2,2,1,1,2,2,1,1
"47947",15,7,8,3,0.375,0.466666666666667,4,3,2,1,3,2,2,1,0.666666666666667,0.5
"47948",16,5,6,2,0.333333333333333,0.3125,3,1,4,2,1,0,4,1,0,0.25
"47949",9,9,3,4,0.4,1,1,1,3,2,0,1,2,2,0,0.333333333333333
"47950",7,7,6,5,0.571428571428571,1,1,1,3,3,1,1,2,2,1,1
"47951",16,11,6,3,0.5,0.6875,5,4,2,1,2,1,2,1,0.5,0.5
"47952",9,8,4,3,0.4,0.888888888888889,3,3,1,1,2,2,1,1,1,0
"47953",20,16,10,10,0.111111111111111,0.8,4,2,5,4,2,1,4,3,0,0
"47954",6,9,4,4,0.333333333333333,0.666666666666667,1,3,4,3,1,2,3,2,0,0.666666666666667
"47955",21,21,11,11,0.692307692307692,1,3,3,7,7,2,2,7,7,1,0.555555555555556
"47956",8,9,4,5,0.5,0.888888888888889,3,2,2,3,1,2,2,2,0,0.333333333333333
"47957",9,9,6,3,0,1,1,3,4,1,1,1,4,1,0,0
"47958",16,14,8,8,0.230769230769231,0.875,3,2,3,5,2,1,3,5,0.5,0.142857142857143
"47959",11,14,5,8,0.181818181818182,0.785714285714286,2,3,4,5,1,2,3,4,0,0
"47960",5,6,4,4,0.333333333333333,0.833333333333333,1,2,3,2,0,1,3,2,0,0.25
"47961",24,28,12,12,0.0909090909090909,0.857142857142857,8,7,5,3,5,3,5,3,0,0.142857142857143
"47962",6,7,2,4,0.2,0.857142857142857,1,1,2,2,0,0,1,2,0,0
"47963",7,6,4,3,0.75,0.857142857142857,1,1,2,3,0,0,2,2,0,1
"47964",7,8,3,3,0.2,0.875,2,2,3,2,1,1,2,2,0,0.333333333333333
"47965",8,9,4,4,0.6,0.888888888888889,1,1,2,2,0,0,2,2,0,1
"47966",29,22,10,8,0.285714285714286,0.758620689655172,8,7,4,2,6,5,4,2,0.375,0.2
"47967",10,10,5,6,0.833333333333333,1,2,2,3,3,2,2,2,2,1,1
"47968",8,6,4,3,0.75,0.75,2,2,3,2,1,1,3,2,0,0.666666666666667
"47969",9,8,6,3,0.285714285714286,0.888888888888889,1,2,5,2,0,1,5,2,0,0.4
"47970",17,17,7,7,0.75,1,3,3,4,4,1,1,4,4,1,0.6
"47971",11,10,6,4,0.25,0.909090909090909,5,3,3,3,2,1,3,3,0.5,0.2
"47972",25,9,10,4,0.0769230769230769,0.36,6,3,6,1,3,2,5,1,0,0.2
"47973",6,5,2,2,0.333333333333333,0.833333333333333,2,2,2,1,1,1,1,1,1,0
"47974",21,6,12,2,0,0.285714285714286,3,2,9,3,2,0,8,2,0,0
"47975",8,11,5,6,0.833333333333333,0.727272727272727,1,1,5,5,0,0,5,5,0,1
"47976",8,5,3,2,0.666666666666667,0.625,2,1,3,2,0,0,3,2,0,0.666666666666667
"47977",10,10,6,6,0.333333333333333,1,2,2,3,3,2,2,2,2,0.333333333333333,1
"47978",10,10,5,6,0.833333333333333,1,3,3,2,2,0,1,2,2,0,1
"47979",2,12,2,4,0,0.166666666666667,1,2,2,2,1,1,2,2,0,0
"47980",11,9,5,3,0.6,0.818181818181818,1,1,3,3,0,0,2,2,0,1
"47981",7,10,3,3,0.5,0.7,1,2,2,3,0,0,2,2,0,0.333333333333333
"47982",9,11,4,5,0.125,0.818181818181818,3,3,3,3,2,2,2,3,0,0.25
"47983",17,27,9,13,0,0.62962962962963,2,7,5,5,2,5,5,4,0,0
"47984",5,3,2,1,0.5,0.6,1,1,2,1,0,0,1,1,0,0
"47985",16,9,9,4,0.3,0.5625,4,2,2,3,3,1,2,2,0.333333333333333,0.333333333333333
"47986",15,9,9,3,0.0909090909090909,0.6,1,1,8,3,0,0,8,3,0,0.1
"47987",12,17,8,9,0.133333333333333,0.705882352941177,2,3,6,4,2,1,5,4,0,0.285714285714286
"47988",12,24,6,10,0.333333333333333,0.5,2,4,2,4,2,4,2,4,0.2,0.5
"47989",3,4,1,2,0,0.75,1,1,1,3,0,0,1,2,0,0
"47990",13,12,8,7,0.875,0.923076923076923,2,1,4,3,1,0,4,3,0,0.75
"47991",10,9,5,4,0.8,0.9,2,3,2,1,2,2,2,1,1,0.5
"47992",7,7,5,5,0.428571428571429,1,1,1,2,4,0,1,2,4,0,0.5
"47993",9,15,3,10,0,0.6,1,3,2,3,0,3,2,3,0,0
"47994",11,10,6,6,0.2,0.909090909090909,2,3,5,5,1,2,4,4,0,0.333333333333333
"47995",12,10,6,6,0.333333333333333,0.833333333333333,2,2,4,5,1,1,4,4,0,0.6
"47996",7,10,4,5,0.285714285714286,0.7,1,2,2,3,1,1,1,2,1,0.5
"47997",6,8,3,3,0.2,0.75,1,1,2,1,0,0,1,1,0,0
"47998",13,12,8,7,0.875,0.923076923076923,1,1,8,7,0,0,8,7,0,0.875
"47999",13,22,6,11,0.214285714285714,0.590909090909091,1,2,5,8,0,0,5,7,0,0.333333333333333
"48000",8,5,4,4,0.142857142857143,0.625,1,1,4,3,0,0,4,3,0,0.166666666666667
"48001",9,10,5,4,0,0.9,1,3,5,1,0,2,5,1,0,0
"48002",7,7,3,2,0.666666666666667,1,2,2,3,2,1,1,2,1,1,0.5
"48003",14,14,7,7,0.75,1,3,3,5,5,2,2,5,5,1,0.666666666666667
"48004",14,8,3,3,1,0.571428571428571,4,2,1,2,0,0,1,1,0,1
"48005",4,3,2,2,0,0.75,1,1,3,1,1,0,2,1,0,0
"48006",14,23,9,11,0,0.608695652173913,2,4,7,5,1,2,7,4,0,0
"48007",7,5,2,2,1,0.714285714285714,1,1,1,2,0,0,1,1,0,1
"48008",9,7,5,3,0.333333333333333,0.777777777777778,4,1,2,3,2,0,2,3,0,0.25
"48009",16,8,8,3,0,0.5,3,3,4,2,2,1,4,2,0,0
"48010",5,5,2,2,0.333333333333333,1,1,1,3,2,0,0,2,1,0,0.5
"48011",9,10,4,4,1,0.9,1,1,4,4,0,0,3,3,0,1
"48012",10,6,5,3,0.142857142857143,0.6,1,2,2,1,0,1,2,1,0,0
"48013",9,8,4,4,0.333333333333333,0.888888888888889,3,2,3,4,2,1,2,3,0,0.666666666666667
"48014",7,7,4,5,0.285714285714286,1,2,2,4,2,1,1,3,2,0,0.666666666666667
"48015",8,8,4,4,0.6,1,2,2,2,2,2,2,1,1,1,0
"48016",8,13,3,7,0.111111111111111,0.615384615384615,2,2,2,4,1,2,2,3,0,0.25
"48017",11,9,4,5,0.5,0.818181818181818,3,2,2,2,1,1,2,2,1,0.333333333333333
"48018",12,7,6,3,0.125,0.583333333333333,1,1,6,3,0,0,5,2,0,0.166666666666667
"48019",6,8,5,4,0.285714285714286,0.75,2,2,3,4,1,1,3,3,0,0.5
"48020",6,7,4,3,0.4,0.857142857142857,1,1,3,4,0,0,3,3,0,0.5
"48021",11,18,5,7,0.2,0.611111111111111,2,6,4,4,1,3,3,4,0.333333333333333,0.166666666666667
"48022",8,6,4,4,0.333333333333333,0.75,2,1,2,2,1,1,2,2,0,1
"48023",10,16,6,9,0.5,0.625,2,2,2,5,1,1,2,4,1,0.5
"48024",11,12,6,7,0.3,0.916666666666667,2,2,4,4,2,1,3,4,0.5,0.166666666666667
"48025",12,12,7,7,1,1,4,4,3,3,3,3,3,3,1,1
"48026",13,8,7,3,0.111111111111111,0.615384615384615,2,1,5,1,1,0,5,1,0,0.2
"48027",11,10,5,3,0.333333333333333,0.909090909090909,2,2,4,3,0,0,3,2,0,0.666666666666667
"48028",16,12,5,6,0.222222222222222,0.75,5,2,2,4,2,1,2,4,0.5,0.2
"48029",18,18,10,9,0.0555555555555556,1,3,4,6,5,2,1,5,4,0,0.125
"48030",24,16,13,9,0.157894736842105,0.666666666666667,4,3,7,6,0,2,7,5,0,0.333333333333333
"48031",16,1,8,1,0,0.0625,2,1,2,1,1,1,2,1,0,0
"48032",27,8,12,4,0.333333333333333,0.296296296296296,5,1,6,4,2,0,5,3,0,0.333333333333333
"48033",8,8,3,4,0.4,1,1,2,2,2,0,1,1,1,0,1
"48034",10,12,5,6,0.222222222222222,0.833333333333333,2,4,5,3,1,2,4,3,0,0.4
"48035",10,7,6,4,0.25,0.7,1,1,4,4,1,0,4,4,0,0.333333333333333
"48036",11,8,5,3,0,0.727272727272727,3,1,5,3,1,0,4,2,0,0
"48037",4,8,3,4,0.4,0.5,1,2,3,1,0,1,2,1,0,0.5
"48038",15,15,10,7,0,1,1,3,6,4,0,1,6,3,0,0
"48039",9,5,3,2,0.25,0.555555555555556,2,2,2,2,1,1,1,1,0,1
"48040",22,9,10,5,0.0714285714285714,0.409090909090909,6,2,6,4,3,0,6,4,0,0.111111111111111
"48041",9,13,7,9,0.333333333333333,0.692307692307692,1,1,4,7,1,1,3,6,0,0.5
"48042",11,21,5,10,0.363636363636364,0.523809523809524,2,3,2,3,1,2,2,3,0.5,0.666666666666667
"48043",17,13,6,7,0.0833333333333333,0.764705882352941,1,2,5,5,0,1,5,5,0,0
"48044",7,13,4,8,0.2,0.538461538461538,1,1,4,5,0,1,3,5,0,0.142857142857143
"48045",6,5,2,3,0.25,0.833333333333333,2,1,2,3,0,0,2,2,0,0
"48046",11,6,7,4,0.375,0.545454545454545,4,2,4,2,3,1,3,2,0.333333333333333,0.25
"48047",9,10,5,4,0.5,0.9,2,2,2,1,1,1,1,1,1,0
"48048",26,36,11,15,0.04,0.722222222222222,6,11,5,5,3,8,5,5,0,0.111111111111111
"48049",10,24,4,12,0.230769230769231,0.416666666666667,1,3,4,9,0,1,3,8,0,0.375
"48050",4,3,3,2,0.25,0.75,1,3,3,1,1,1,2,1,0,0
"48051",10,9,5,5,0,0.9,4,2,5,3,1,2,4,2,0,0
"48052",7,11,5,6,0.222222222222222,0.636363636363636,1,2,3,3,0,2,3,3,0,0.5
"48053",6,9,3,4,0.4,0.666666666666667,1,1,4,3,0,0,3,3,0,1
"48054",7,7,4,5,0.285714285714286,1,1,1,2,3,0,0,2,3,0,0.25
"48055",8,10,5,5,0.25,0.8,2,1,4,5,1,0,4,5,0,0.285714285714286
"48056",15,11,11,7,0.384615384615385,0.733333333333333,2,1,6,5,2,1,5,5,0.5,0.25
"48057",4,6,3,5,0,0.666666666666667,1,1,4,4,1,1,3,3,1,0
"48058",5,6,4,4,0.6,0.833333333333333,1,1,3,2,1,1,2,1,1,0.5
"48059",9,12,4,5,0.5,0.75,1,3,3,3,1,2,2,2,0.5,1
"48060",8,9,3,4,0.75,0.888888888888889,3,2,1,3,3,2,1,2,0.666666666666667,0
"48061",14,13,9,5,0,0.928571428571429,1,2,8,4,1,0,7,3,0,0
"48062",10,10,4,4,0.6,1,2,2,3,3,0,0,3,3,0,0.5
"48063",7,7,4,5,0.5,1,2,2,4,5,1,1,3,4,1,0.4
"48064",8,7,5,4,0.5,0.875,1,3,3,3,1,2,2,2,0,1
"48065",9,7,7,5,0.333333333333333,0.777777777777778,1,2,4,3,1,1,4,3,0,0.75
"48066",5,5,3,3,0.2,1,1,1,3,4,0,0,2,3,0,0.25
"48067",10,19,5,9,0.166666666666667,0.526315789473684,1,2,5,8,0,1,5,8,0,0.181818181818182
"48068",21,12,11,6,0,0.571428571428571,3,1,7,3,1,0,6,3,0,0
"48069",9,7,4,3,0.4,0.777777777777778,2,2,2,2,1,1,2,2,0,1
"48070",6,5,3,2,0.666666666666667,0.833333333333333,2,1,2,2,1,0,2,2,0,1
"48071",11,10,7,7,0.4,0.909090909090909,2,2,5,3,1,2,5,3,0.5,0.333333333333333
"48072",8,6,4,3,0.75,0.75,2,2,2,1,1,1,1,1,1,0
"48073",9,8,4,4,1,0.888888888888889,1,1,3,3,1,1,2,2,1,1
"48074",4,10,1,6,0,0.4,1,2,2,3,0,1,1,3,0,0
"48075",10,8,4,4,0.6,0.8,1,1,2,1,0,0,2,1,0,0.5
"48076",9,8,5,4,0.5,0.888888888888889,1,2,3,1,0,1,3,1,0,0.333333333333333
"48077",7,11,3,5,0.333333333333333,0.636363636363636,1,1,4,6,0,0,3,5,0,0.333333333333333
"48078",7,12,4,7,0.375,0.583333333333333,1,2,1,4,0,1,1,3,0,0.333333333333333
"48079",7,12,4,9,0,0.583333333333333,1,1,3,5,1,1,2,5,0,0
"48080",10,9,5,5,0.428571428571429,0.9,2,2,2,2,1,1,2,2,1,0.333333333333333
"48081",12,31,5,21,0,0.387096774193548,2,3,4,13,1,2,3,13,0,0
"48082",7,6,3,2,0.666666666666667,0.857142857142857,1,1,2,1,0,0,2,1,0,0.5
"48083",10,15,5,8,0,0.666666666666667,2,4,5,6,1,3,4,5,0,0
"48084",9,8,5,4,0.285714285714286,0.888888888888889,1,2,3,2,1,1,2,2,0,0.333333333333333
"48085",14,15,7,9,0.454545454545455,0.933333333333333,2,2,4,7,1,1,4,7,1,0.222222222222222
"48086",8,13,4,7,0,0.615384615384615,2,1,2,4,2,0,1,4,0,0
"48087",4,4,3,3,0.2,1,1,1,3,3,0,0,2,2,0,0.333333333333333
"48088",29,18,15,9,0.2,0.620689655172414,7,3,7,5,4,2,6,5,0,0.222222222222222
"48089",14,15,9,9,0.384615384615385,0.933333333333333,1,2,2,3,1,2,2,3,0,0.666666666666667
"48090",8,8,4,5,0.285714285714286,1,1,1,3,4,0,0,3,3,0,0.2
"48091",14,7,7,4,0.222222222222222,0.5,2,1,3,2,2,0,3,2,0,0.25
"48092",8,19,7,9,0.333333333333333,0.421052631578947,1,3,5,5,1,1,5,5,0,0.25
"48093",12,12,7,7,1,1,3,3,4,2,2,2,3,2,1,0.666666666666667
"48094",13,11,7,6,0.444444444444444,0.846153846153846,3,3,4,5,1,1,4,4,1,0.333333333333333
"48095",16,13,8,7,0,0.8125,2,1,5,4,0,1,4,4,0,0
"48096",9,10,4,5,0.5,0.9,3,3,2,2,2,2,1,1,0.333333333333333,1
"48097",9,10,4,4,1,0.9,2,3,1,1,1,1,1,1,1,1
"48098",11,6,6,4,0.25,0.545454545454545,3,1,4,3,2,1,4,2,0.5,0.2
"48099",7,7,3,4,0.75,1,2,2,2,2,1,1,2,2,1,1
"48100",12,10,6,4,0.25,0.833333333333333,3,4,4,3,1,1,4,3,1,0.166666666666667
"48101",12,8,8,4,0.2,0.666666666666667,1,1,7,3,0,0,7,3,0,0.25
"48102",7,10,4,4,0.333333333333333,0.7,3,3,3,2,1,1,3,2,1,0.25
"48103",17,7,10,3,0,0.411764705882353,4,1,6,1,1,1,6,1,0,0
"48104",10,6,5,4,0.285714285714286,0.6,1,1,4,2,0,1,3,1,0,0.333333333333333
"48105",14,10,9,5,0.4,0.714285714285714,3,3,5,1,2,2,5,1,1,0.2
"48106",20,7,11,3,0.166666666666667,0.35,6,2,5,2,3,1,5,1,0.333333333333333,0.2
"48107",11,10,4,5,0.285714285714286,0.909090909090909,5,2,2,3,2,1,2,3,0,0.666666666666667
"48108",10,9,5,2,0,0.9,1,2,4,1,0,1,3,1,0,0
"48109",9,11,3,2,0.666666666666667,0.818181818181818,2,3,2,2,0,0,1,1,0,1
"48110",10,13,5,7,0.333333333333333,0.769230769230769,2,1,2,4,1,1,2,4,0,0.5
"48111",9,11,4,5,0.8,0.818181818181818,2,2,3,4,1,1,2,3,1,0.666666666666667
"48112",10,9,5,4,0.8,0.9,2,2,3,3,1,1,2,2,1,1
"48113",28,47,10,18,0.0769230769230769,0.595744680851064,7,11,5,8,3,5,5,7,0,0.2
"48114",8,7,4,4,0.6,0.875,2,1,3,3,1,1,2,2,1,0.333333333333333
"48115",10,11,5,6,0.375,0.909090909090909,2,2,2,3,1,1,1,2,1,0.5
"48116",7,5,5,3,0.333333333333333,0.714285714285714,1,1,4,2,0,0,3,2,0,0.25
"48117",10,6,4,3,0.166666666666667,0.6,1,2,4,2,1,1,3,2,0,0.25
"48118",10,10,5,6,0.571428571428571,1,2,2,3,3,1,1,2,2,1,1
"48119",14,14,6,9,0.5,1,2,3,6,5,0,2,6,5,0,0.571428571428571
"48120",18,34,8,21,0.0357142857142857,0.529411764705882,5,7,6,10,3,5,5,9,0,0.0769230769230769
"48121",21,21,9,9,0.8,1,4,4,6,6,2,2,6,6,1,0.714285714285714
"48122",14,11,6,5,0.222222222222222,0.785714285714286,2,3,5,3,1,2,5,3,0,0.333333333333333
"48123",13,14,8,8,0.230769230769231,0.928571428571429,2,2,4,5,1,1,4,5,0,0.125
"48124",12,15,6,6,0.0909090909090909,0.8,3,5,2,1,1,2,2,1,0.5,0
"48125",16,13,10,5,0.0714285714285714,0.8125,1,1,10,4,0,0,9,4,0,0.0833333333333333
"48126",23,14,15,8,0.0454545454545455,0.608695652173913,2,2,11,5,2,0,11,5,0,0.0666666666666667
"48127",7,7,3,3,0.5,1,1,2,3,1,0,0,2,1,0,0.5
"48128",8,10,3,6,0,0.8,3,1,3,4,1,1,3,4,0,0
"48129",8,12,3,2,0.666666666666667,0.666666666666667,1,3,3,2,1,1,2,1,1,0.5
"48130",8,8,3,3,0.5,1,1,1,4,2,0,0,3,2,0,0.666666666666667
"48131",10,9,6,5,0.375,0.9,1,1,5,2,0,0,5,2,0,0
"48132",10,9,6,6,0.714285714285714,0.9,1,1,3,3,1,1,3,3,1,1
"48133",9,8,4,4,1,0.888888888888889,2,2,2,2,1,1,1,1,1,1
"48134",9,6,3,4,0.75,0.666666666666667,1,1,1,2,1,1,1,2,1,0.5
"48135",5,5,2,3,0.666666666666667,1,1,2,1,2,1,1,1,2,1,0.5
"48136",6,10,3,5,0.333333333333333,0.6,2,2,1,4,1,1,1,3,1,0.333333333333333
"48137",6,7,4,4,0.6,0.857142857142857,1,1,2,3,1,1,2,3,1,0.666666666666667
"48138",10,26,5,12,0.0625,0.384615384615385,3,8,3,4,1,5,2,4,0.2,0
"48139",7,8,2,2,0.333333333333333,0.875,2,2,1,1,0,0,1,1,0,1
"48140",19,9,8,5,0.181818181818182,0.473684210526316,3,3,4,3,1,1,4,3,0,0.166666666666667
"48141",15,14,8,7,0.666666666666667,0.933333333333333,3,3,6,5,2,2,6,5,1,0.571428571428571
"48142",8,7,4,5,0.285714285714286,0.875,2,1,3,2,1,1,3,2,1,0.25
"48143",10,7,4,4,0.142857142857143,0.7,1,1,2,4,0,1,2,3,0,0.25
"48144",23,28,9,12,0.235294117647059,0.821428571428571,6,8,4,6,3,4,4,5,0.166666666666667,0.5
"48145",10,11,6,6,0,0.909090909090909,2,2,3,3,2,2,3,2,0,0
"48146",5,14,3,7,0.111111111111111,0.357142857142857,1,1,3,5,0,1,2,4,0,0.2
"48147",16,15,9,9,0.384615384615385,0.9375,3,3,5,5,3,2,4,4,0.25,0.6
"48148",13,13,5,6,0.375,1,2,1,4,3,1,1,3,2,0,0.666666666666667
"48149",11,12,5,4,0.125,0.916666666666667,2,3,3,2,1,2,2,2,0.5,0
"48150",11,7,7,4,0.1,0.636363636363636,1,2,5,3,1,1,5,3,0,0.142857142857143
"48151",9,3,4,2,0.2,0.333333333333333,2,3,2,1,1,1,2,1,0,0.5
"48152",13,15,9,10,0.357142857142857,0.866666666666667,2,1,4,6,2,1,4,6,0,0.428571428571429
"48153",14,13,4,4,0.6,0.928571428571429,3,3,3,3,1,1,2,2,1,1
